index,Unnamed: 0,Artist Name,Track Name,Popularity,Genres,Playlist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,uri,track_href,analysis_url,duration_ms,time_signature
951,951,Verdena,Inno Del Perdersi,30,"['bergamo indie', 'italian alternative', 'italian indie pop']",D҉E҉S҉P҉A҉I҉R҉,0.1404494382022472,0.7523094102121612,10,-7.518,1,0.06900726392251819,0.0065647390000508725,0.6345177664974619,0.7772196134105056,0.35709075752839425,0.4815180394826412,3WmYQb6lAz2yRfmwaa0fkE,spotify:track:3WmYQb6lAz2yRfmwaa0fkE,https://api.spotify.com/v1/tracks/3WmYQb6lAz2yRfmwaa0fkE,https://api.spotify.com/v1/audio-analysis/3WmYQb6lAz2yRfmwaa0fkE,331907,4
954,954,Fulminacci,Borghese In Borghese,41,"['italian indie pop', 'rome indie']",𝐢𝐥 𝐛𝐞𝐥 𝐩𝐚𝐞𝐬𝐞,0.849438202247191,0.8761547051060806,9,-4.433,1,0.13092355586302318,0.1516051224456198,0.0,0.11761493939063011,0.965614254454517,0.35371681415929207,5nOqwmbLIVBpvW0cTaE6Nd,spotify:track:5nOqwmbLIVBpvW0cTaE6Nd,https://api.spotify.com/v1/tracks/5nOqwmbLIVBpvW0cTaE6Nd,https://api.spotify.com/v1/audio-analysis/5nOqwmbLIVBpvW0cTaE6Nd,192151,4
956,956,Foster The People,I Would Do Anything for You,58,"['indietronica', 'modern rock', 'rock']",𝘤𝘩𝘪𝘭𝘭 𝘥𝘳𝘪𝘷𝘪𝘯',0.5966292134831461,0.8487463201705411,0,-5.841,1,0.012106537530266345,0.03734791881758613,2.365482233502538e-05,0.11106257507917439,0.4352401792226737,0.47709326072157915,5fgb3Md1xjt3mxeBqguiIA,spotify:track:5fgb3Md1xjt3mxeBqguiIA,https://api.spotify.com/v1/tracks/5fgb3Md1xjt3mxeBqguiIA,https://api.spotify.com/v1/audio-analysis/5fgb3Md1xjt3mxeBqguiIA,214080,4
958,958,The Vaccines,If You Wanna,63,"['indie rock', 'modern rock', 'rock']",mancu i cani,0.32247191011235954,0.8670185767942341,2,-3.274,1,0.02663438256658595,2.8885586541111855e-05,3.045685279187817e-05,0.2999890793928142,0.5467333541731791,0.7303675970047652,6Ca3uEAuun3HusTUiIXKs1,spotify:track:6Ca3uEAuun3HusTUiIXKs1,https://api.spotify.com/v1/tracks/6Ca3uEAuun3HusTUiIXKs1,https://api.spotify.com/v1/audio-analysis/6Ca3uEAuun3HusTUiIXKs1,174013,4
959,959,Cosmo,Impossibile,32,"['italian indie pop', 'turin indie']",EᒪEᑕTᖇOᑎIᑕ ᖴᑌᑎᖴᗩIᖇ,0.7123595505617978,0.5330423307278449,10,-10.013,1,0.03251470079557247,0.1746975273968041,0.000598984771573604,0.1525608823850606,0.510263624049182,0.4497413206262763,44GHHY0aZNTlLQRFHr4KEJ,spotify:track:44GHHY0aZNTlLQRFHr4KEJ,https://api.spotify.com/v1/tracks/44GHHY0aZNTlLQRFHr4KEJ,https://api.spotify.com/v1/audio-analysis/44GHHY0aZNTlLQRFHr4KEJ,284627,4
960,960,Clams Casino,All I Need,48,"['experimental hip hop', 'psychedelic hip hop']",ｔｒａｉｎ　ｏｆ　ｔｈｏｕｇｈｔ　っでカ,0.21685393258426972,0.47924068622474875,8,-10.866,1,0.03631961259079903,0.2781113408738469,0.8020304568527918,0.20716391831385822,0.07825362092320516,0.320578624914908,0FLFE8mxBn1yWAX8s2L8ru,spotify:track:0FLFE8mxBn1yWAX8s2L8ru,https://api.spotify.com/v1/tracks/0FLFE8mxBn1yWAX8s2L8ru,https://api.spotify.com/v1/audio-analysis/0FLFE8mxBn1yWAX8s2L8ru,224418,3
962,962,Asp126,Ndb,25,[],"𝔬𝔫𝔢 𝔬𝔣 𝔱𝔥𝔬𝔰𝔢 𝔫𝔦𝔤𝔥𝔱𝔰 𝔞𝔤𝔞𝔦𝔫, 𝔥𝔲𝔥?",0.5359550561797753,0.5949649781748045,7,-8.647,0,0.5607056381874784,0.6355416088139171,0.0,0.08605438462378506,0.6811503594873398,0.2063989108236896,47A4CNGYuIMZ7rkqbiHwcf,spotify:track:47A4CNGYuIMZ7rkqbiHwcf,https://api.spotify.com/v1/tracks/47A4CNGYuIMZ7rkqbiHwcf,https://api.spotify.com/v1/audio-analysis/47A4CNGYuIMZ7rkqbiHwcf,185455,4
965,965,Indian Summer,Woolworm,12,"['emo', 'screamo']",deal with reality,0.24719101123595505,0.2366257232768247,7,-11.113,1,0.012625389138706325,0.09357290478568707,0.6893401015228426,0.15911324669651633,0.212253829321663,0.17622872702518716,3aTrF0jgbFYvYdoLMHfpVi,spotify:track:3aTrF0jgbFYvYdoLMHfpVi,https://api.spotify.com/v1/tracks/3aTrF0jgbFYvYdoLMHfpVi,https://api.spotify.com/v1/audio-analysis/3aTrF0jgbFYvYdoLMHfpVi,445293,4
966,966,Jack Stauber,Oh Klahoma,72,['pittsburgh indie'],♥ 𝗱𝗿𝗲𝗮𝗺𝘆 ♥,0.7089887640449438,0.3949852806821643,7,-10.216,1,0.05274991352473193,0.43172603467955123,0.011065989847715734,0.32292235448290924,0.47796186308221317,0.34766507828454724,6SZwj6cjc8JQbkrr8cbIUn,spotify:track:6SZwj6cjc8JQbkrr8cbIUn,https://api.spotify.com/v1/tracks/6SZwj6cjc8JQbkrr8cbIUn,https://api.spotify.com/v1/audio-analysis/6SZwj6cjc8JQbkrr8cbIUn,185224,4
969,969,Kraftwerk,The Man Machine - 2009 Remaster,36,"['dusseldorf electronic', 'early synthpop', 'electro', 'new romantic', 'new wave', 'proto-techno', 'synthpop']",EᒪEᑕTᖇOᑎIᑕ ᖴᑌᑎᖴᗩIᖇ,0.4764044943820225,0.7736270429398031,1,-10.854,1,0.05793842960913178,0.04206680156848032,0.7187817258883248,0.16894179316369987,0.8218193185370428,0.21407079646017696,4rbt9xJMIYwjTyMUYSvEL2,spotify:track:4rbt9xJMIYwjTyMUYSvEL2,https://api.spotify.com/v1/tracks/4rbt9xJMIYwjTyMUYSvEL2,https://api.spotify.com/v1/audio-analysis/4rbt9xJMIYwjTyMUYSvEL2,332333,4
970,970,Elephant Brain,Soffocare,33,"['indie rock italiano', 'italian emo', 'italian indie pop']",𝐢𝐥 𝐛𝐞𝐥 𝐩𝐚𝐞𝐬𝐞,0.5,0.9543193584407674,8,-3.362,1,0.08872362504323764,0.010741452243395512,0.0,0.4889155837064541,0.4102323642805043,0.33768550034036765,0hfXqw1Z5qF0Q46Rq6PM6t,spotify:track:0hfXqw1Z5qF0Q46Rq6PM6t,https://api.spotify.com/v1/tracks/0hfXqw1Z5qF0Q46Rq6PM6t,https://api.spotify.com/v1/audio-analysis/0hfXqw1Z5qF0Q46Rq6PM6t,216373,4
971,971,Stokka & Madbuddy,Salvati,14,"['italian hip hop', 'italian underground hip hop', 'rap italiano old school', 'rap siciliano']",hip h໐p ¢นlt,0.7797752808988765,0.849761445538524,10,-5.591,0,0.5728121757177448,0.3463845381208266,0.0,0.09904990717483891,0.913514639991664,0.234928522804629,5YAUAc3bdTJ83dvKbmBg51,spotify:track:5YAUAc3bdTJ83dvKbmBg51,https://api.spotify.com/v1/tracks/5YAUAc3bdTJ83dvKbmBg51,https://api.spotify.com/v1/audio-analysis/5YAUAc3bdTJ83dvKbmBg51,227747,4
972,972,Feng Suave,Noche Oscura,48,['bedroom pop'],january '22,0.5101123595505619,0.20109633539742158,11,-13.621,0,0.028190937391905903,0.8072286195379396,0.005553299492385787,0.11215463579775034,0.28206731270188595,0.5054731109598365,0ZvWdGaWqnPs99z1Xso8YG,spotify:track:0ZvWdGaWqnPs99z1Xso8YG,https://api.spotify.com/v1/tracks/0ZvWdGaWqnPs99z1Xso8YG,https://api.spotify.com/v1/audio-analysis/0ZvWdGaWqnPs99z1Xso8YG,285633,4
973,973,This Heat,Paper Hats,28,"['art rock', 'british experimental', 'drone', 'experimental', 'experimental rock', 'industrial', 'no wave', 'noise rock', 'post-punk', 'post-rock', 'uk post-punk']",mancu i cani,0.4426966292134832,0.7776875444117348,1,-11.425,0,0.021618817018332757,0.12951673510100872,0.7553299492385787,0.1274434858578137,0.5238095238095237,0.48818243703199454,0XqKAig27dZT9AXcup5Zj0,spotify:track:0XqKAig27dZT9AXcup5Zj0,https://api.spotify.com/v1/tracks/0XqKAig27dZT9AXcup5Zj0,https://api.spotify.com/v1/audio-analysis/0XqKAig27dZT9AXcup5Zj0,362333,5
974,974,Pop X,Litfiga,31,"['hyperpop italiano', 'italian indie pop']",EᒪEᑕTᖇOᑎIᑕ ᖴᑌᑎᖴᗩIᖇ,0.8606741573033708,0.456907928129124,2,-8.249,1,0.06727775856105156,0.6837344539294322,2.7208121827411168e-06,0.1154308179534782,0.8166093570907575,0.565343771272975,01kDsDBWjCXCch136J2Wcd,spotify:track:01kDsDBWjCXCch136J2Wcd,https://api.spotify.com/v1/tracks/01kDsDBWjCXCch136J2Wcd,https://api.spotify.com/v1/audio-analysis/01kDsDBWjCXCch136J2Wcd,219787,4
975,975,Beach House,Levitation,47,"['baltimore indie', 'dream pop', 'dreamo', 'modern dream pop']",♥ 𝗱𝗿𝗲𝗮𝗺𝘆 ♥,0.2056179775280899,0.4467566744492945,2,-7.126,1,0.011241784849533032,0.5522081474683389,0.433502538071066,0.044883695533471664,0.05032822757111596,0.5747311095983663,7aciebfpMZffzCTSg9rLIZ,spotify:track:7aciebfpMZffzCTSg9rLIZ,https://api.spotify.com/v1/tracks/7aciebfpMZffzCTSg9rLIZ,https://api.spotify.com/v1/audio-analysis/7aciebfpMZffzCTSg9rLIZ,354600,4
979,979,Fine Before You Came,Buio/Appello,20,"['indie rock italiano', 'italian alternative', 'italian emo', 'italian indie pop', 'italian post-hardcore', 'milan indie']",𝐢𝐥 𝐛𝐞𝐥 𝐩𝐚𝐞𝐬𝐞,0.150561797752809,0.8629580753223023,10,-6.122,0,0.04617779315115878,8.902624117484839e-05,0.02629441624365482,0.17221797531942773,0.47483588621444195,0.8106739278420694,5tblEJRwK8bJCHn4mwLHy7,spotify:track:5tblEJRwK8bJCHn4mwLHy7,https://api.spotify.com/v1/tracks/5tblEJRwK8bJCHn4mwLHy7,https://api.spotify.com/v1/audio-analysis/5tblEJRwK8bJCHn4mwLHy7,281013,4
980,980,David Bowie,Blackstar,49,"['art rock', 'classic rock', 'glam rock', 'permanent wave', 'rock']",D҉E҉S҉P҉A҉I҉R҉,0.33707865168539325,0.5482692112475891,6,-8.35,1,0.013663092355586298,0.20682609080714748,0.06040609137055837,0.17221797531942773,0.09867666979264353,0.2726752893124575,0Fao855T3klV3REFRFHRF3,spotify:track:0Fao855T3klV3REFRFHRF3,https://api.spotify.com/v1/tracks/0Fao855T3klV3REFRFHRF3,https://api.spotify.com/v1/audio-analysis/0Fao855T3klV3REFRFHRF3,597933,4
982,982,Ryo Fukui,It Could Happen To You,48,"['classic japanese jazz', 'japanese jazz']",ｍｏｏｄｙ ｅａｒｇａｓｍ,0.6303370786516854,0.5025885696883565,5,-9.839,0,0.013836042891732965,0.8172687956036718,0.1248730964467005,0.10560227148629464,0.5373554235698657,0.2955888359428183,2fktrJuECcaRCgJuqwChL8,spotify:track:2fktrJuECcaRCgJuqwChL8,https://api.spotify.com/v1/tracks/2fktrJuECcaRCgJuqwChL8,https://api.spotify.com/v1/audio-analysis/2fktrJuECcaRCgJuqwChL8,256933,4
984,984,Elliott Smith,Alameda,46,"['alternative rock', 'indie rock', 'melancholia', 'pop rock', 'rock', 'singer-songwriter']",【﻿ｍｅｌａｎｃｈｏｌｉａ】,0.5955056179775281,0.40818191046594254,3,-12.056,1,0.012625389138706325,0.38353318956403615,0.031065989847715733,0.08408867533034836,0.34250286547879544,0.13759019741320627,1tmMGcpr8JwkYDOZEK7B2I,spotify:track:1tmMGcpr8JwkYDOZEK7B2I,https://api.spotify.com/v1/tracks/1tmMGcpr8JwkYDOZEK7B2I,https://api.spotify.com/v1/audio-analysis/1tmMGcpr8JwkYDOZEK7B2I,223453,4
986,986,Calcutta ,Nuda Nudissima,37,"['italian indie pop', 'rome indie']",𝐢𝐥 𝐛𝐞𝐥 𝐩𝐚𝐞𝐬𝐞,0.655056179775281,0.49954319358440774,9,-7.471,1,0.006572120373573152,0.27208723523440753,0.0,0.3687889046630992,0.36959466499947896,0.4496119809394145,4oCBf7tHEpPYbBK1zxqFTS,spotify:track:4oCBf7tHEpPYbBK1zxqFTS,https://api.spotify.com/v1/tracks/4oCBf7tHEpPYbBK1zxqFTS,https://api.spotify.com/v1/audio-analysis/4oCBf7tHEpPYbBK1zxqFTS,203440,4
988,988,David Bowie,Lazarus,55,"['art rock', 'classic rock', 'glam rock', 'permanent wave', 'rock']",𝖑𝖆𝖘𝖙 𝖜𝖔𝖗𝖉𝖘,0.6674157303370787,0.6934321388691502,9,-6.896,0,0.008993427879626426,0.04678568431937451,0.14720812182741114,0.07109315277929454,0.5071376471814109,0.4904560925799864,3Vn9oCZbdI1EMO7jxdz2Rc,spotify:track:3Vn9oCZbdI1EMO7jxdz2Rc,https://api.spotify.com/v1/tracks/3Vn9oCZbdI1EMO7jxdz2Rc,https://api.spotify.com/v1/audio-analysis/3Vn9oCZbdI1EMO7jxdz2Rc,382387,4
989,989,XXXTENTACION,Save Me,69,"['emo rap', 'miami hip hop']",𝖑𝖆𝖘𝖙 𝖜𝖔𝖗𝖉𝖘,0.7471910112359551,0.1950055831895239,9,-11.314,0,0.02265652023521273,0.30823186907104383,0.011065989847715734,0.08583597248006988,0.1789100760654371,0.573294758339006,2UwbhMie1EAYuTZ0QXeMwl,spotify:track:2UwbhMie1EAYuTZ0QXeMwl,https://api.spotify.com/v1/tracks/2UwbhMie1EAYuTZ0QXeMwl,https://api.spotify.com/v1/audio-analysis/2UwbhMie1EAYuTZ0QXeMwl,163202,4
990,990,Fulminacci,Tattica,48,"['italian indie pop', 'rome indie']",𝐢𝐥 𝐛𝐞𝐥 𝐩𝐚𝐞𝐬𝐞,0.7370786516853933,0.9198050959293473,0,-3.408,1,0.023867173988239364,0.02449649345344878,0.000166497461928934,0.041716719449601404,0.9281025320412628,0.48382573179033345,2LVtLW8u1MOgdFNwY7lpeY,spotify:track:2LVtLW8u1MOgdFNwY7lpeY,https://api.spotify.com/v1/tracks/2LVtLW8u1MOgdFNwY7lpeY,https://api.spotify.com/v1/audio-analysis/2LVtLW8u1MOgdFNwY7lpeY,193413,4
992,992,Lucio Battisti,Ancora tu,51,"[""canzone d'autore""]",december '22,0.6674157303370787,0.7249010252766216,11,-12.054,0,0.08076790038049117,0.06837206286069897,4.294416243654822e-05,0.16129736813366824,0.6999062206939668,0.36398910823689584,5vghFB2WeXjQaF8FtMDJja,spotify:track:5vghFB2WeXjQaF8FtMDJja,https://api.spotify.com/v1/tracks/5vghFB2WeXjQaF8FtMDJja,https://api.spotify.com/v1/audio-analysis/5vghFB2WeXjQaF8FtMDJja,284120,4
995,995,Giorgio Canali,Mostri sotto il letto,32,"['folk rock italiano', 'italian alternative', 'italian indie pop']",may '22,0.4213483146067416,0.568571718607248,9,-7.571,0,0.03303355240401245,0.0003649302794611722,0.0,0.11433875723490225,0.3049911430655413,0.20886997957794423,0oL81DkgPu8UsAkYOJdXFo,spotify:track:0oL81DkgPu8UsAkYOJdXFo,https://api.spotify.com/v1/tracks/0oL81DkgPu8UsAkYOJdXFo,https://api.spotify.com/v1/audio-analysis/0oL81DkgPu8UsAkYOJdXFo,241413,4
996,996,The Cramps,Her Love Rubbed Off,28,"['gothabilly', 'psychobilly', 'punk']",november '21,0.4393258426966292,0.9492437316008526,0,-7.622,1,0.3548945001729506,0.3253001683827888,0.0,0.3447635688544283,0.7259560279253934,0.7366712049012933,7f9DslphLFQiALUkJtYRRM,spotify:track:7f9DslphLFQiALUkJtYRRM,https://api.spotify.com/v1/tracks/7f9DslphLFQiALUkJtYRRM,https://api.spotify.com/v1/audio-analysis/7f9DslphLFQiALUkJtYRRM,178800,4
999,999,Clap Your Hands Say Yeah,Details of the War,31,"['alternative dance', 'alternative rock', 'brooklyn indie', 'chamber pop', 'indie pop', 'indie rock', 'modern rock', 'new rave', 'philly indie', 'stomp and holler']","𝔬𝔫𝔢 𝔬𝔣 𝔱𝔥𝔬𝔰𝔢 𝔫𝔦𝔤𝔥𝔱𝔰 𝔞𝔤𝔞𝔦𝔫, 𝔥𝔲𝔥?",0.2449438202247191,0.682265759821338,0,-6.322,1,0.01764095468695953,0.0009301921919619013,0.020507614213197967,0.6407120235885115,0.13097843075961235,0.45559564329475827,4NEuDY3Y5JK1eZ3rVw5PFb,spotify:track:4NEuDY3Y5JK1eZ3rVw5PFb,https://api.spotify.com/v1/tracks/4NEuDY3Y5JK1eZ3rVw5PFb,https://api.spotify.com/v1/audio-analysis/4NEuDY3Y5JK1eZ3rVw5PFb,210400,4
1000,1000,Cage The Elephant,Cigarette Daydreams,73,"['modern rock', 'punk blues', 'rock']",𝘤𝘩𝘪𝘭𝘭 𝘥𝘳𝘪𝘷𝘪𝘯',0.6404494382022472,0.6741447568774744,2,-3.442,1,0.004323763403666553,0.08102268470352167,0.0,0.06858141312656982,0.264353443784516,0.38159292035398235,6jHvX8ZnHKC1PnrPMJ0Emt,spotify:track:6jHvX8ZnHKC1PnrPMJ0Emt,https://api.spotify.com/v1/tracks/6jHvX8ZnHKC1PnrPMJ0Emt,https://api.spotify.com/v1/audio-analysis/6jHvX8ZnHKC1PnrPMJ0Emt,208760,4
1001,1001,Oingo Boingo,Dead Man's Party,56,"['dance rock', 'new romantic', 'new wave', 'new wave pop', 'synthpop', 'zolo']",september '21,0.5640449438202247,0.8639732006902853,1,-10.984,1,0.025077827741265997,0.5020072671396774,0.00013908629441624365,0.24647810418259253,0.9416484318016047,0.7034513274336283,2h47SG8bNphmicAll4H9RV,spotify:track:2h47SG8bNphmicAll4H9RV,https://api.spotify.com/v1/tracks/2h47SG8bNphmicAll4H9RV,https://api.spotify.com/v1/audio-analysis/2h47SG8bNphmicAll4H9RV,381627,4
1002,1002,The Velvet Underground,Sunday Morning,14,"['alternative rock', 'art rock', 'classic rock', 'folk rock', 'melancholia', 'permanent wave', 'protopunk', 'psychedelic rock', 'rock']",just another boring week,0.49101123595505625,0.4152877880418232,5,-13.535,0,0.010549982704946385,0.1455810168061804,0.0009086294416243654,0.07557060172545593,0.5227675315202667,0.3293260721579306,53WG7qqUU1nWxRF1xHNdc0,spotify:track:53WG7qqUU1nWxRF1xHNdc0,https://api.spotify.com/v1/tracks/53WG7qqUU1nWxRF1xHNdc0,https://api.spotify.com/v1/audio-analysis/53WG7qqUU1nWxRF1xHNdc0,173866,4
1004,1004,Neutral Milk Hotel,In the Aeroplane Over the Sea,65,"['alternative rock', 'anti-folk', 'chamber pop', 'elephant 6', 'indie pop', 'indie rock', 'lo-fi']",mancu i cani,0.23033707865168546,0.7127195208608262,7,-5.124,1,0.015738498789346245,0.39357336562976847,0.0,0.10341815004914273,0.22892570594977596,0.24665759019741323,5rfT032kGmLvbxZzfHlu5D,spotify:track:5rfT032kGmLvbxZzfHlu5D,https://api.spotify.com/v1/tracks/5rfT032kGmLvbxZzfHlu5D,https://api.spotify.com/v1/audio-analysis/5rfT032kGmLvbxZzfHlu5D,202347,3
1006,1006,Speranza,TAKEO ISCHI (feat. Massimo Pericolo),30,"['drill italiana', 'italian hip hop', 'trap italiana']",𝔾𝔸𝕊,0.6797752808988765,0.7533245355801441,0,-5.449,0,0.2995503286060187,0.1706814569705112,0.0,0.17003385388227582,0.4477440866937584,0.5583662355343773,0iE5rYiRz80mGgPA27SSRa,spotify:track:0iE5rYiRz80mGgPA27SSRa,https://api.spotify.com/v1/tracks/0iE5rYiRz80mGgPA27SSRa,https://api.spotify.com/v1/audio-analysis/0iE5rYiRz80mGgPA27SSRa,204513,4
1007,1007,Crywank,Memento Mori,54,"['indie pop', 'small room', 'weirdcore']",march '22,0.41348314606741576,0.5157851994721347,11,-12.584,0,0.0601867865790384,0.9327308203595934,0.001065989847715736,0.11215463579775034,0.33312493487548195,0.5684002722940775,1i7OHkQmqTBHfSVCeWXaaU,spotify:track:1i7OHkQmqTBHfSVCeWXaaU,https://api.spotify.com/v1/tracks/1i7OHkQmqTBHfSVCeWXaaU,https://api.spotify.com/v1/audio-analysis/1i7OHkQmqTBHfSVCeWXaaU,169333,4
1012,1012,Bauhaus,Dark Entries,56,"['alternative rock', 'dark wave', 'gothic rock', 'new wave', 'post-punk']",mancu i cani,0.19550561797752808,0.8517916962744899,2,-11.941,1,0.04392943618125216,0.00016914684617939222,0.650761421319797,0.35350005460303585,0.5133896009169532,0.7699931926480599,67MkU3b7k2fBL6oHHUiM09,spotify:track:67MkU3b7k2fBL6oHHUiM09,https://api.spotify.com/v1/tracks/67MkU3b7k2fBL6oHHUiM09,https://api.spotify.com/v1/audio-analysis/67MkU3b7k2fBL6oHHUiM09,231560,4
1013,1013,Haruomi Hosono,スポーツマン (2019 Remastering),44,"['classic j-rock', 'japanese folk', 'japanese psychedelic', 'japanese singer-songwriter', 'japanese soundtrack', 'proto-techno', 'shibuya-kei']",ｓｈｉｂｕｙａ,0.8359550561797754,0.8416404425946604,2,-4.306,1,0.04859910065721205,0.06134393961468636,0.0,0.04291798624003495,0.8343232260081275,0.34677331518039484,7wK3vFraZXIjVxOqObajAL,spotify:track:7wK3vFraZXIjVxOqObajAL,https://api.spotify.com/v1/tracks/7wK3vFraZXIjVxOqObajAL,https://api.spotify.com/v1/audio-analysis/7wK3vFraZXIjVxOqObajAL,245960,4
1016,1016,Joy Division,Warsaw - 2010 Remaster,53,"['alternative rock', 'art rock', 'madchester', 'new wave', 'post-punk', 'rock', 'uk post-punk']",september '21,0.556179775280899,0.698507765709065,0,-8.82,1,0.09685230024213073,0.35742873179313217,3.0050761421319796e-05,0.056787157365949546,0.6123788683963738,0.16972770592239622,58vvxoXqQicDlUFJHfOuEs,spotify:track:58vvxoXqQicDlUFJHfOuEs,https://api.spotify.com/v1/tracks/58vvxoXqQicDlUFJHfOuEs,https://api.spotify.com/v1/audio-analysis/58vvxoXqQicDlUFJHfOuEs,144662,4
1019,1019,I Cani,Hipsteria,33,"['italian alternative', 'italian indie pop', 'rome indie']",𝐢𝐥 𝐛𝐞𝐥 𝐩𝐚𝐞𝐬𝐞,0.3325842696629214,0.9675159882245457,3,-3.426,0,0.08509166378415772,0.007217350444323473,0.0002781725888324873,0.9934476356885443,0.8218193185370428,0.3165418652144317,62Ul85F1q0Qmg5z8sTU9oA,spotify:track:62Ul85F1q0Qmg5z8sTU9oA,https://api.spotify.com/v1/tracks/62Ul85F1q0Qmg5z8sTU9oA,https://api.spotify.com/v1/audio-analysis/62Ul85F1q0Qmg5z8sTU9oA,222999,4
1020,1020,Spiritualized,I Think I'm in Love,40,"['alternative rock', 'art pop', 'art rock', 'britpop', 'noise pop', 'shoegaze', 'singer-songwriter', 'spacegrunge']",♥ 𝗱𝗿𝗲𝗮𝗺𝘆 ♥,0.45168539325842705,0.8132169322911379,7,-6.78,1,0.023521272915946044,0.04728769312266112,0.4223350253807106,0.7608387026318663,0.15181827654475358,0.3884479237576582,4QvdgQSQnOUza57BmPK4fZ,spotify:track:4QvdgQSQnOUza57BmPK4fZ,https://api.spotify.com/v1/tracks/4QvdgQSQnOUza57BmPK4fZ,https://api.spotify.com/v1/audio-analysis/4QvdgQSQnOUza57BmPK4fZ,490067,4
1021,1021,Billy Bragg,Sexuality,37,"['alternative country', 'anti-folk', 'folk', 'folk punk', 'folk rock', 'permanent wave', 'roots rock', 'singer-songwriter', 'uk americana']",disco sadness,0.5853932584269663,0.9319866003451427,7,-4.298,1,0.0077827741265997855,0.0022575034678517123,0.08670050761421319,0.12198318226493393,0.94685839324789,0.5247174948944859,2rodV4n9izJ38fYvnTdLfD,spotify:track:2rodV4n9izJ38fYvnTdLfD,https://api.spotify.com/v1/tracks/2rodV4n9izJ38fYvnTdLfD,https://api.spotify.com/v1/audio-analysis/2rodV4n9izJ38fYvnTdLfD,228547,4
1022,1022,Galaxie 500,Tugboat,46,"['alternative rock', 'dream pop', 'indie rock', 'lo-fi', 'melancholia', 'noise pop', 'shoegaze', 'singer-songwriter', 'slowcore']",【﻿ｍｅｌａｎｃｈｏｌｉａ】,0.24606741573033708,0.8913815856258248,0,-8.143,1,0.02888273953649257,0.15361315765876626,0.499492385786802,0.10123402861199082,0.31645305824736897,0.3952620830496936,2wSmwBjoS5skbNYAMBi5qG,spotify:track:2wSmwBjoS5skbNYAMBi5qG,https://api.spotify.com/v1/tracks/2wSmwBjoS5skbNYAMBi5qG,https://api.spotify.com/v1/audio-analysis/2wSmwBjoS5skbNYAMBi5qG,236933,4
1023,1023,Gazebo Penguins,Nebbia,28,"['italian alternative', 'italian emo', 'italian indie pop', 'italian post-hardcore']",17,0.7157303370786517,0.7858085473555985,4,-6.951,1,0.024040124524386024,0.03493827656181038,0.0014923857868020304,0.062247460958829305,0.6999062206939668,0.4768754254594963,76boNWWZVcWg2415SXKgaT,spotify:track:76boNWWZVcWg2415SXKgaT,https://api.spotify.com/v1/tracks/76boNWWZVcWg2415SXKgaT,https://api.spotify.com/v1/audio-analysis/76boNWWZVcWg2415SXKgaT,301120,5
1024,1024,The Velvet Underground,Run Run Run,45,"['alternative rock', 'art rock', 'classic rock', 'folk rock', 'melancholia', 'permanent wave', 'protopunk', 'psychedelic rock', 'rock']",december '22,0.44044943820224725,0.7127195208608262,7,-11.065,1,0.18194396402628848,0.6927706123885912,0.05096446700507614,0.05023479305449383,0.4904657705532978,0.5847106875425461,2J8Mbdpem8CiSZKRoZOIeG,spotify:track:2J8Mbdpem8CiSZKRoZOIeG,https://api.spotify.com/v1/tracks/2J8Mbdpem8CiSZKRoZOIeG,https://api.spotify.com/v1/audio-analysis/2J8Mbdpem8CiSZKRoZOIeG,262360,4
1025,1025,The Smiths,What Difference Does It Make? - John Peel Session 18/05/83,53,"['madchester', 'new wave', 'permanent wave', 'rock', 'uk post-punk']",london calling,0.34269662921348315,0.9644706121205968,1,-5.582,0,0.06451054998270495,6.131535523342722e-05,0.00023045685279187813,0.08070328710276292,0.4560800250078149,0.6873519400953028,65E3ajL0Yz7kljk89Qdm6Q,spotify:track:65E3ajL0Yz7kljk89Qdm6Q,https://api.spotify.com/v1/tracks/65E3ajL0Yz7kljk89Qdm6Q,https://api.spotify.com/v1/audio-analysis/65E3ajL0Yz7kljk89Qdm6Q,192200,4
1028,1028,The Obsessives,Camping,26,"['alternative emo', 'bubblegrunge', 'dc indie', 'emo', 'midwest emo']",mancu i cani,0.6719101123595507,0.568571718607248,1,-7.024,0,0.024731926668972677,0.09407491358897369,5.9898477157360405e-06,0.13071966801354157,0.37793060331353545,0.3887066031313819,0516bZhgnly8do7H5DJdJV,spotify:track:0516bZhgnly8do7H5DJdJV,https://api.spotify.com/v1/tracks/0516bZhgnly8do7H5DJdJV,https://api.spotify.com/v1/audio-analysis/0516bZhgnly8do7H5DJdJV,255373,4
1029,1029,Dente,Buon appetito,27,"['indie folk italiano', 'italian alternative', 'italian indie pop', 'milan indie']",𝐢𝐥 𝐛𝐞𝐥 𝐩𝐚𝐞𝐬𝐞,0.5393258426966293,0.44472642371332866,2,-12.937,0,0.02058111380145279,0.8293170068825506,0.007949238578680204,0.11106257507917439,0.5706991768260914,0.1372634445200816,71OqKaPMwjRdefL0SObMYp,spotify:track:71OqKaPMwjRdefL0SObMYp,https://api.spotify.com/v1/tracks/71OqKaPMwjRdefL0SObMYp,https://api.spotify.com/v1/audio-analysis/71OqKaPMwjRdefL0SObMYp,235053,4
